HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Alias symbols	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:5560	IGHV1-38-4	immunoglobulin heavy variable 1-38-4 (non-functional)	Approved	immunoglobulin gene	IGHV1-C	IGHV1-c	14q32.33 not on reference assembly	28460			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5492	IGHD2-8	immunoglobulin heavy diversity 2-8	Approved	immunoglobulin gene		IGHD28, DLR1	14q32.33	28504	ENSG00000211925	OTTHUMG00000152361	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5489	IGHD2-15	immunoglobulin heavy diversity 2-15	Approved	immunoglobulin gene		IGHD215, D2	14q32.33	28503	ENSG00000211918	OTTHUMG00000152430	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5491	IGHD2-21	immunoglobulin heavy diversity 2-21	Approved	immunoglobulin gene		IGHD221	14q32.33	28502	ENSG00000211912	OTTHUMG00000152428	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5498	IGHD3-3	immunoglobulin heavy diversity 3-3	Approved	immunoglobulin gene		IGHD33, DXP4	14q32.33	28501	ENSG00000211930	OTTHUMG00000152358	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5499	IGHD3-9	immunoglobulin heavy diversity 3-9	Approved	immunoglobulin gene		IGHD39, DXP1	14q32.33	28500	ENSG00000211924	OTTHUMG00000152352	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5495	IGHD3-10	immunoglobulin heavy diversity 3-10	Approved	immunoglobulin gene		IGHD310, DXP'1	14q32.33	28499	ENSG00000211923	OTTHUMG00000152354	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5496	IGHD3-16	immunoglobulin heavy diversity 3-16	Approved	immunoglobulin gene		IGHD316	14q32.33	28498	ENSG00000211917	OTTHUMG00000152439	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5497	IGHD3-22	immunoglobulin heavy diversity 3-22	Approved	immunoglobulin gene		IGHD322	14q32.33	28497	ENSG00000211911	OTTHUMG00000152434	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5505	IGHD4-4	immunoglobulin heavy diversity 4-4	Approved	immunoglobulin gene		IGHD44, DA4	14q32.33	28496	ENSG00000233655	OTTHUMG00000152355	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5502	IGHD4-11	immunoglobulin heavy diversity 4-11 (non-functional)	Approved	immunoglobulin gene		IGHD411, DA1	14q32.33	28495	ENSG00000232543	OTTHUMG00000152368	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5562	IGHV1-69-2	immunoglobulin heavy variable 1-69-2	Approved	immunoglobulin gene	IGHV1-F	IGHV1-f	14q32.33	28458	ENSG00000281990	OTTHUMG00000191146	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5503	IGHD4-17	immunoglobulin heavy diversity 4-17	Approved	immunoglobulin gene		IGHD417	14q32.33	28494	ENSG00000227800	OTTHUMG00000152437	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5504	IGHD4-23	immunoglobulin heavy diversity 4-23 (non-functional)	Approved	immunoglobulin gene		IGHD423	14q32.33	28493	ENSG00000227196	OTTHUMG00000152438	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5511	IGHD5-5	immunoglobulin heavy diversity 5-5	Approved	immunoglobulin gene		IGHD55, DK4	14q32.33	28492	ENSG00000211928	OTTHUMG00000152360	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5508	IGHD5-12	immunoglobulin heavy diversity 5-12	Approved	immunoglobulin gene		IGHD512, DK1	14q32.33	28491	ENSG00000211921	OTTHUMG00000152367	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5509	IGHD5-18	immunoglobulin heavy diversity 5-18	Approved	immunoglobulin gene		IGHD518	14q32.33	28490	ENSG00000211915	OTTHUMG00000152433	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5510	IGHD5-24	immunoglobulin heavy diversity 5-24 (non-functional)	Approved	immunoglobulin gene		IGHD524	14q32.33	28489	ENSG00000211909	OTTHUMG00000152427	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5517	IGHD6-6	immunoglobulin heavy diversity 6-6	Approved	immunoglobulin gene		IGHD66, D(N4)	14q32.33	28488	ENSG00000228131	OTTHUMG00000152353	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5514	IGHD6-13	immunoglobulin heavy diversity 6-13	Approved	immunoglobulin gene		IGHD613, DN1	14q32.33	28487	ENSG00000211920	OTTHUMG00000152370	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5515	IGHD6-19	immunoglobulin heavy diversity 6-19	Approved	immunoglobulin gene		IGHD619	14q32.33	28486	ENSG00000211914	OTTHUMG00000152431	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5576	IGHV2-5	immunoglobulin heavy variable 2-5	Approved	immunoglobulin gene			14q32.33	28457	ENSG00000211937	OTTHUMG00000152287	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5516	IGHD6-25	immunoglobulin heavy diversity 6-25	Approved	immunoglobulin gene		IGHD625	14q32.33	28485	ENSG00000225825	OTTHUMG00000152436	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5518	IGHD7-27	immunoglobulin heavy diversity 7-27	Approved	immunoglobulin gene		IGHD727, DHQ52	14q32.33	28484	ENSG00000236597	OTTHUMG00000152435	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5574	IGHV2-10	immunoglobulin heavy variable 2-10 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33 not on reference assembly	28456			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5532	IGHJ1	immunoglobulin heavy joining 1	Approved	immunoglobulin gene			14q32.33	28483	ENSG00000211905	OTTHUMG00000152460	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5533	IGHJ1P	immunoglobulin heavy joining 1P (pseudogene)	Approved	immunoglobulin pseudogene		Jpsi1	14q32.33	28482	ENSG00000227335	OTTHUMG00000152458	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5534	IGHJ2	immunoglobulin heavy joining 2	Approved	immunoglobulin gene			14q32.33	28481	ENSG00000211904	OTTHUMG00000152457	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5535	IGHJ2P	immunoglobulin heavy joining 2P (pseudogene)	Approved	immunoglobulin pseudogene		Jpsi2	14q32.33	28480	ENSG00000237547	OTTHUMG00000152456	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5536	IGHJ3	immunoglobulin heavy joining 3	Approved	immunoglobulin gene			14q32.33	28479	ENSG00000242887	OTTHUMG00000152453	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5537	IGHJ3P	immunoglobulin heavy joining 3P (pseudogene)	Approved	immunoglobulin pseudogene		Jpsi3	14q32.33	28478	ENSG00000237111	OTTHUMG00000152459	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5538	IGHJ4	immunoglobulin heavy joining 4	Approved	immunoglobulin gene			14q32.33	28477	ENSG00000240041	OTTHUMG00000152454	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5539	IGHJ5	immunoglobulin heavy joining 5	Approved	immunoglobulin gene			14q32.33	28476	ENSG00000242472	OTTHUMG00000152461	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5540	IGHJ6	immunoglobulin heavy joining 6	Approved	immunoglobulin gene			14q32.33	28475	ENSG00000211900	OTTHUMG00000152455	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5478	IGHA1	immunoglobulin heavy constant alpha 1	Approved	immunoglobulin gene			14q32.33	3493	ENSG00000211895	OTTHUMG00000152494	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5550	IGHV1-2	immunoglobulin heavy variable 1-2	Approved	immunoglobulin gene		V35	14q32.33	28474	ENSG00000211934	OTTHUMG00000152320	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5575	IGHV2-26	immunoglobulin heavy variable 2-26	Approved	immunoglobulin gene			14q32.33	28455	ENSG00000211951	OTTHUMG00000152100	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5479	IGHA2	immunoglobulin heavy constant alpha 2 (A2m marker)	Approved	immunoglobulin gene			14q32.33	3494	ENSG00000211890	OTTHUMG00000152472	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5525	IGHG1	immunoglobulin heavy constant gamma 1 (G1m marker)	Approved	immunoglobulin gene			14q32.33	3500	ENSG00000211896	OTTHUMG00000152495	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5526	IGHG2	immunoglobulin heavy constant gamma 2 (G2m marker)	Approved	immunoglobulin gene			14q32.33	3501	ENSG00000211893	OTTHUMG00000152482	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5527	IGHG3	immunoglobulin heavy constant gamma 3 (G3m marker)	Approved	immunoglobulin gene			14q32.33	3502	ENSG00000211897	OTTHUMG00000152539	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5528	IGHG4	immunoglobulin heavy constant gamma 4 (G4m marker)	Approved	immunoglobulin gene			14q32.33	3503	ENSG00000211892	OTTHUMG00000152481	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5529	IGHGP	immunoglobulin heavy constant gamma P (non-functional)	Approved	immunoglobulin gene	IGHGP1		14q32.33	3505	ENSG00000253755	OTTHUMG00000152493	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5480	IGHD	immunoglobulin heavy constant delta	Approved	immunoglobulin gene		FLJ00382, FLJ46727, MGC29633	14q32.33	3495	ENSG00000211898	OTTHUMG00000152538	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5522	IGHE	immunoglobulin heavy constant epsilon	Approved	immunoglobulin gene			14q32.33	3497	ENSG00000211891	OTTHUMG00000152483	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5523	IGHEP1	immunoglobulin heavy constant epsilon P1 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	3498	ENSG00000253692	OTTHUMG00000029957	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5541	IGHM	immunoglobulin heavy constant mu	Approved	immunoglobulin gene			14q32.33	3507	ENSG00000211899	OTTHUMG00000152452	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5577	IGHV2-70	immunoglobulin heavy variable 2-70	Approved	immunoglobulin gene			14q32.33	28454	ENSG00000274576	OTTHUMG00000189342	349	Immunoglobulin heavy locus at 14q32.33
HGNC:49602	IGHV2-70D	immunoglobulin heavy variable 2-70D	Approved	immunoglobulin gene			14q32.33	102723168	ENSG00000211974	OTTHUMG00000151870	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5613	IGHV3-6	immunoglobulin heavy variable 3-6 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28453	ENSG00000253763	OTTHUMG00000152283	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5620	IGHV3-7	immunoglobulin heavy variable 3-7	Approved	immunoglobulin gene			14q32.33	28452	ENSG00000211938	OTTHUMG00000152271	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5628	IGHV3-9	immunoglobulin heavy variable 3-9	Approved	immunoglobulin gene			14q32.33	28451			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5580	IGHV3-11	immunoglobulin heavy variable 3-11 (gene/pseudogene)	Approved	immunoglobulin gene			14q32.33	28450	ENSG00000211941	OTTHUMG00000152277	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5581	IGHV3-13	immunoglobulin heavy variable 3-13	Approved	immunoglobulin gene			14q32.33	28449	ENSG00000211942	OTTHUMG00000152295	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5582	IGHV3-15	immunoglobulin heavy variable 3-15	Approved	immunoglobulin gene			14q32.33	28448	ENSG00000211943	OTTHUMG00000152282	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5583	IGHV3-16	immunoglobulin heavy variable 3-16 (non-functional)	Approved	immunoglobulin gene			14q32.33	28447	ENSG00000211944	OTTHUMG00000152273	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5584	IGHV3-19	immunoglobulin heavy variable 3-19 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28446	ENSG00000253883	OTTHUMG00000152280	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5552	IGHV1-3	immunoglobulin heavy variable 1-3	Approved	immunoglobulin gene		VI-3B	14q32.33	28473	ENSG00000211935	OTTHUMG00000152323	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5585	IGHV3-20	immunoglobulin heavy variable 3-20	Approved	immunoglobulin gene			14q32.33	28445	ENSG00000211946	OTTHUMG00000152285	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5586	IGHV3-21	immunoglobulin heavy variable 3-21	Approved	immunoglobulin gene			14q32.33	28444	ENSG00000211947	OTTHUMG00000152279	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5587	IGHV3-22	immunoglobulin heavy variable 3-22 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28443	ENSG00000253957	OTTHUMG00000152293	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5588	IGHV3-23	immunoglobulin heavy variable 3-23	Approved	immunoglobulin gene			14q32.33	28442	ENSG00000211949	OTTHUMG00000152091	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5589	IGHV3-25	immunoglobulin heavy variable 3-25 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28441	ENSG00000253441	OTTHUMG00000152073	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5590	IGHV3-29	immunoglobulin heavy variable 3-29 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28440	ENSG00000270474	OTTHUMG00000188328	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5591	IGHV3-30	immunoglobulin heavy variable 3-30	Approved	immunoglobulin gene			14q32.33	28439	ENSG00000270550	OTTHUMG00000188332	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5592	IGHV3-30-2	immunoglobulin heavy variable 3-30-2 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28438	ENSG00000253587	OTTHUMG00000152082	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5593	IGHV3-30-3	immunoglobulin heavy variable 3-30-3	Approved	immunoglobulin gene			14q32.33 not on reference assembly	57290			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5594	IGHV3-30-5	immunoglobulin heavy variable 3-30-5	Approved	immunoglobulin gene			14q32.33 not on reference assembly	89770			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5546	IGHV1-12	immunoglobulin heavy variable 1-12 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28471	ENSG00000254174	OTTHUMG00000152281	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5559	IGHV1-8	immunoglobulin heavy variable 1-8	Approved	immunoglobulin gene			14q32.33 not on reference assembly	28472			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5595	IGHV3-32	immunoglobulin heavy variable 3-32 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28435	ENSG00000254289	OTTHUMG00000152063	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5596	IGHV3-33	immunoglobulin heavy variable 3-33	Approved	immunoglobulin gene			14q32.33	28434	ENSG00000211955	OTTHUMG00000152077	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5597	IGHV3-33-2	immunoglobulin heavy variable 3-33-2 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28433	ENSG00000253440	OTTHUMG00000152096	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5598	IGHV3-35	immunoglobulin heavy variable 3-35 (non-functional)	Approved	immunoglobulin gene			14q32.33	28432	ENSG00000211957	OTTHUMG00000152079	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5599	IGHV3-36	immunoglobulin heavy variable 3-36 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28431	ENSG00000253240	OTTHUMG00000152068	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5600	IGHV3-37	immunoglobulin heavy variable 3-37 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28430	ENSG00000253359	OTTHUMG00000152083	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5601	IGHV3-38	immunoglobulin heavy variable 3-38 (non-functional)	Approved	immunoglobulin gene			14q32.33	28429	ENSG00000211958	OTTHUMG00000152093	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5602	IGHV3-41	immunoglobulin heavy variable 3-41 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28428	ENSG00000278473	OTTHUMG00000152089	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5603	IGHV3-42	immunoglobulin heavy variable 3-42 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28427	ENSG00000254228	OTTHUMG00000152081	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5604	IGHV3-43	immunoglobulin heavy variable 3-43	Approved	immunoglobulin gene			14q32.33	28426	ENSG00000232216	OTTHUMG00000152094	349	Immunoglobulin heavy locus at 14q32.33
HGNC:50322	IGHV3-43D	immunoglobulin heavy variable 3-43D	Approved	immunoglobulin gene			14q32.33 not on reference assembly	103106901			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5547	IGHV1-14	immunoglobulin heavy variable 1-14 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28470	ENSG00000253709	OTTHUMG00000152290	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5605	IGHV3-47	immunoglobulin heavy variable 3-47 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28425	ENSG00000229092	OTTHUMG00000151968	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5606	IGHV3-48	immunoglobulin heavy variable 3-48	Approved	immunoglobulin gene			14q32.33	28424	ENSG00000211964	OTTHUMG00000151959	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5607	IGHV3-49	immunoglobulin heavy variable 3-49	Approved	immunoglobulin gene			14q32.33	28423	ENSG00000211965	OTTHUMG00000151967	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5608	IGHV3-50	immunoglobulin heavy variable 3-50 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28422	ENSG00000253241	OTTHUMG00000151964	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5609	IGHV3-52	immunoglobulin heavy variable 3-52 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28421	ENSG00000253545	OTTHUMG00000151958	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5610	IGHV3-53	immunoglobulin heavy variable 3-53	Approved	immunoglobulin gene			14q32.33	28420	ENSG00000211967	OTTHUMG00000151966	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5611	IGHV3-54	immunoglobulin heavy variable 3-54 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28419	ENSG00000275475	OTTHUMG00000151962	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5612	IGHV3-57	immunoglobulin heavy variable 3-57 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28418	ENSG00000253759	OTTHUMG00000151961	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5614	IGHV3-60	immunoglobulin heavy variable 3-60 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28417	ENSG00000253742	OTTHUMG00000151956	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5615	IGHV3-62	immunoglobulin heavy variable 3-62 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28416	ENSG00000253132	OTTHUMG00000151950	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5548	IGHV1-17	immunoglobulin heavy variable 1-17 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28469	ENSG00000254046	OTTHUMG00000152288	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5616	IGHV3-63	immunoglobulin heavy variable 3-63 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28415	ENSG00000253936	OTTHUMG00000151977	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5617	IGHV3-64	immunoglobulin heavy variable 3-64	Approved	immunoglobulin gene			14q32.33	28414	ENSG00000223648	OTTHUMG00000151971	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5618	IGHV3-65	immunoglobulin heavy variable 3-65 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28413	ENSG00000253209	OTTHUMG00000151972	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5619	IGHV3-66	immunoglobulin heavy variable 3-66	Approved	immunoglobulin gene			14q32.33	28412	ENSG00000211972	OTTHUMG00000151880	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5621	IGHV3-71	immunoglobulin heavy variable 3-71 (pseudogene)	Approved	immunoglobulin pseudogene	IGHV3-G	IGHV3-g	14q32.33	28411	ENSG00000254056	OTTHUMG00000151881	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5622	IGHV3-72	immunoglobulin heavy variable 3-72	Approved	immunoglobulin gene			14q32.33	28410	ENSG00000225698	OTTHUMG00000151865	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5623	IGHV3-73	immunoglobulin heavy variable 3-73	Approved	immunoglobulin gene			14q32.33	28409	ENSG00000211976	OTTHUMG00000151867	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5624	IGHV3-74	immunoglobulin heavy variable 3-74	Approved	immunoglobulin gene			14q32.33	28408	ENSG00000224650	OTTHUMG00000151860	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5625	IGHV3-75	immunoglobulin heavy variable 3-75 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28407	ENSG00000254176	OTTHUMG00000151866	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5626	IGHV3-76	immunoglobulin heavy variable 3-76 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28406	ENSG00000253247	OTTHUMG00000151878	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5549	IGHV1-18	immunoglobulin heavy variable 1-18	Approved	immunoglobulin gene			14q32.33	28468	ENSG00000211945	OTTHUMG00000152276	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5627	IGHV3-79	immunoglobulin heavy variable 3-79 (pseudogene)	Approved	immunoglobulin pseudogene			14q32.33	28405	ENSG00000275747	OTTHUMG00000151871	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5551	IGHV1-24	immunoglobulin heavy variable 1-24	Approved	immunoglobulin gene			14q32.33	28467	ENSG00000211950	OTTHUMG00000152095	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5629	IGHV3-38-3	immunoglobulin heavy variable 3-38-3 (non-functional)	Approved	immunoglobulin gene	IGHV3-D	IGHV3-d	14q32.33 not on reference assembly	28404			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5631	IGHV3-69-1	immunoglobulin heavy variable 3-69-1 (pseudogene)	Approved	immunoglobulin pseudogene	IGHV3-H	IGHV3-h	14q32.33	28402	ENSG00000282600	OTTHUMG00000191145	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5652	IGHV4-4	immunoglobulin heavy variable 4-4	Approved	immunoglobulin gene			14q32.33	28401	ENSG00000276775	OTTHUMG00000152322	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5645	IGHV4-28	immunoglobulin heavy variable 4-28	Approved	immunoglobulin gene			14q32.33	28400	ENSG00000211952	OTTHUMG00000152062	349	Immunoglobulin heavy locus at 14q32.33
HGNC:5646	IGHV4-30-1	immunoglobulin heavy variable 4-30-1	Approved	immunoglobulin gene			14q32.33	28399			349	Immunoglobulin heavy locus at 14q32.33
HGNC:5647	IGHV4-30-2	immunoglobulin heavy variable 4-30-2	Approved	immunoglobulin gene		IGHV4-3, IGHV4302	14q32.33	28398			349	Immunoglobulin heavy locus at 14q32.33
